adult,genres,id,original_language,title
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",1888,en,The Fortune Cookie
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",38805,en,Lilies of the Field
FALSE,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",16618,en,Hans Christian Andersen
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2428,en,The Greatest Story Ever Told
FALSE,"[{'id': 18, 'name': 'Drama'}]",22013,en,Elmer Gantry
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15598,en,Alfie
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",56137,en,I Know Where I'm Going!
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",17965,en,The Abominable Dr. Phibes
FALSE,"[{'id': 35, 'name': 'Comedy'}]",33250,en,Real Life
FALSE,"[{'id': 878, 'name': 'Science Fiction'}]",14460,en,Battle Beyond the Stars
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9594,en,Double Impact
FALSE,"[{'id': 35, 'name': 'Comedy'}]",35976,en,The End
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2453,en,Harley Davidson and the Marlboro Man
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4587,en,Mermaids
FALSE,"[{'id': 35, 'name': 'Comedy'}]",125099,en,Unmade Beds
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11454,en,Manhunter
FALSE,"[{'id': 18, 'name': 'Drama'}]",38718,en,Reversal of Fortune
FALSE,"[{'id': 9648, 'name': 'Mystery'}]",4192,en,Death on the Nile
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",11607,en,DeepStar Six
FALSE,"[{'id': 35, 'name': 'Comedy'}]",14052,en,Revenge of the Nerds
FALSE,"[{'id': 35, 'name': 'Comedy'}]",16889,en,Revenge of the Nerds II: Nerds in Paradise
FALSE,"[{'id': 18, 'name': 'Drama'}]",39934,en,Longtime Companion
FALSE,"[{'id': 99, 'name': 'Documentary'}]",26580,en,4 Little Girls
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",21309,en,River's Edge
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",16263,en,Girls Just Want to Have Fun
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4985,en,The Longest Yard
FALSE,"[{'id': 35, 'name': 'Comedy'}]",20704,en,Necessary Roughness
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",23730,en,C.H.U.D.
FALSE,"[{'id': 10752, 'name': 'War'}]",853,en,Enemy at the Gates
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",10877,en,Exit Wounds
FALSE,"[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5257,en,The Dish
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",77,en,Memento
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10833,en,Heartbreakers
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20309,en,Say It Isn't So
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",12658,en,Someone Like You...
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",10054,en,Spy Kids
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10646,en,Tomcats
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2575,en,The Tailor of Panama
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",55,es,Amores perros
FALSE,"[{'id': 99, 'name': 'Documentary'}]",65075,en,Keep the River on Your Right: A Modern Cannibal Tale
FALSE,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",44379,fr,The Gleaners & I
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2043,en,Along Came a Spider
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4133,en,Blow
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",634,en,Bridget Jones's Diary
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10956,en,Joe Dirt
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",19366,en,Josie and the Pussycats
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9519,en,Chopper
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",13898,fa,The Circle
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",9290,en,Crocodile Dundee in Los Angeles
FALSE,"[{'id': 35, 'name': 'Comedy'}]",13166,en,Freddy Got Fingered
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",111,en,Scarface
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32488,en,Days of Wine and Roses
FALSE,"[{'id': 28, 'name': 'Action'}]",10477,en,Driven
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",12484,en,The Forsaken
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2144,en,One Night at McCool's
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",24113,en,Town & Country
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1734,en,The Mummy Returns
FALSE,"[{'id': 18, 'name': 'Drama'}]",38047,ja,Eureka
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",4973,fr,Under the Sand
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",8095,en,Cleopatra
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",849,en,Krull
FALSE,"[{'id': 35, 'name': 'Comedy'}]",27223,en,Lost in America
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2981,en,The Lost World
FALSE,"[{'id': 99, 'name': 'Documentary'}]",39266,de,Triumph of the Will
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",31863,en,True Believer
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11307,en,The World According to Garp
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",46498,en,Candy
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",11163,it,Fellini Satyricon
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",18691,en,Frankie and Johnny
FALSE,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",25221,en,For the Boys
FALSE,"[{'id': 35, 'name': 'Comedy'}]",19494,en,Nine to Five
FALSE,"[{'id': 18, 'name': 'Drama'}]",40842,en,Norma Rae
FALSE,"[{'id': 35, 'name': 'Comedy'}]",19357,en,Summer Rental
FALSE,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",33743,en,"The 5,000 Fingers of Dr. T."
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",9062,en,Love Story
FALSE,"[{'id': 18, 'name': 'Drama'}]",11174,da,Pelle the Conqueror
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",934,fr,Rififi
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]",9476,en,A Knight's Tale
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",37691,en,Bread and Roses
FALSE,"[{'id': 18, 'name': 'Drama'}]",10613,en,The King Is Alive
FALSE,"[{'id': 99, 'name': 'Documentary'}]",14268,en,Startup.com
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",5852,en,Angel Eyes
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",808,en,Shrek
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",824,en,Moulin Rouge!
FALSE,"[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",676,en,Pearl Harbor
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",26813,en,Himalaya
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",50541,en,Ice Castles
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",26255,en,Love Potion No. 9
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",22414,en,Postcards from the Edge
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",43329,en,Apache
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",1406,en,City Slickers
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",13554,en,Eight Men Out
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",66035,en,The Kentuckian
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1632,en,Mississippi Burning
FALSE,"[{'id': 37, 'name': 'Western'}]",966,en,The Magnificent Seven
FALSE,"[{'id': 37, 'name': 'Western'}]",301,en,Rio Bravo
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",12623,en,Suspect
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",11896,en,Throw Momma from the Train
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",25538,zh,Yi Yi
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]",5923,en,The Sand Pebbles
FALSE,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",15497,en,Twelve O'Clock High
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",21876,en,Von Ryan's Express
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11090,en,The Animal
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",21056,en,Big Eden
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",9397,en,Evolution
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9705,en,Swordfish
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",26475,en,The Anniversary Party
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10752, 'name': 'War'}]",29937,cs,Divided We Fall
FALSE,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10364,en,Catch-22
FALSE,"[{'id': 35, 'name': 'Comedy'}]",32458,en,Forgotten Silver
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1089,en,Point Break
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",38043,en,Shag
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9967,en,Uncommon Valor
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",17494,en,Unlawful Entry
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17465,en,Youngblood
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",759,en,Gentlemen Prefer Blondes
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10297,en,How to Marry a Millionaire
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10653,en,The Seven Year Itch
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",21468,en,There's No Business Like Show Business
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9576,en,Tootsie
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",10865,en,Atlantis: The Lost Empire
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1995,en,Lara Croft: Tomb Raider
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",10808,en,Dr. Dolittle 2
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9799,en,The Fast and the Furious
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",644,en,A.I. Artificial Intelligence
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16161,en,Baby Boy
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10691,en,Crazy/Beautiful
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",21488,fr,Funny Felix
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11826,en,Sexy Beast
FALSE,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",9301,de,The Princess and the Warrior
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11444,fr,The Closet
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",60670,fr,The Crimson Rivers
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 36, 'name': 'History'}]",55551,en,Lumumba
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10992,en,Cats & Dogs
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2140,en,Kiss of the Dragon
FALSE,"[{'id': 35, 'name': 'Comedy'}]",4248,en,Scary Movie 2
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17612,en,Lost and Delirious
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",3134,fr,Baise-moi
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",34899,vi,The Vertical Ray of the Sun
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8217,en,Alice
FALSE,"[{'id': 35, 'name': 'Comedy'}]",26483,en,Beach Blanket Bingo
FALSE,"[{'id': 35, 'name': 'Comedy'}]",11286,en,The Cannonball Run
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",11950,en,Cannonball Run II
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",36245,fr,Diary of a Chambermaid
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15875,en,Donovan's Reef
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",26573,en,Dr. Goldfoot and the Bikini Machine
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",23439,en,House of Usher
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",10728,de,Faust
FALSE,"[{'id': 18, 'name': 'Drama'}]",5991,de,The Last Laugh
FALSE,"[{'id': 37, 'name': 'Western'}]",11697,en,The Man Who Shot Liberty Valance
FALSE,"[{'id': 18, 'name': 'Drama'}]",6106,en,Salvador
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",19200,en,Shadows and Fog
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11300,en,Something Wild
FALSE,"[{'id': 37, 'name': 'Western'}]",16211,en,The Sons of Katie Elder
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",32569,en,X: The Man with the X-Ray Eyes
FALSE,"[{'id': 35, 'name': 'Comedy'}]",20075,en,Nice Dreams
FALSE,"[{'id': 27, 'name': 'Horror'}]",28794,it,The House by the Cemetery
FALSE,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",34689,en,The Barefoot Contessa
FALSE,"[{'id': 18, 'name': 'Drama'}]",10238,sv,Cries and Whispers
FALSE,"[{'id': 18, 'name': 'Drama'}]",4789,it,The Garden of the Finzi-Continis
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",18030,en,Kiss Me Deadly
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",18988,en,The Lion in Winter
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",11536,en,The Misfits
FALSE,"[{'id': 18, 'name': 'Drama'}]",976,en,Sweet Smell of Success
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",69605,en,Written on the Wind
FALSE,"[{'id': 27, 'name': 'Horror'}]",11906,it,Suspiria
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",11713,zh,Fist of Fury
FALSE,"[{'id': 28, 'name': 'Action'}]",12481,zh,The Big Boss
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",13333,cn,Game of Death
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",13938,en,The Last Dragon
FALSE,"[{'id': 878, 'name': 'Science Fiction'}]",10540,en,Outland
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",9462,cn,The Way of the Dragon
FALSE,"[{'id': 10751, 'name': 'Family'}]",82623,en,T-Rex: Back to the Cretaceous
FALSE,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2114,en,Final Fantasy: The Spirits Within
FALSE,"[{'id': 35, 'name': 'Comedy'}]",8835,en,Legally Blonde
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",11371,en,The Score
FALSE,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9517,en,Bully
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",25985,en,Jump Tomorrow
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",15745,en,Made
FALSE,"[{'id': 99, 'name': 'Documentary'}]",24977,en,Michael Jordan to the Max
FALSE,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",36107,xx,More
FALSE,"[{'id': 99, 'name': 'Documentary'}]",13794,en,Africa: The Serengeti
FALSE,"[{'id': 99, 'name': 'Documentary'}]",13795,en,Alaska: Spirit of the Wild
FALSE,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",38965,en,18 Again!
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",31052,en,The Accidental Tourist
FALSE,"[{'id': 18, 'name': 'Drama'}]",10868,en,The Accused
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9395,en,Above the Law
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",14506,en,The Adventures of Baron Munchausen
FALSE,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",4281,en,Appointment with Death
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",2,fi,Ariel
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",26044,en,Arthur 2: On the Rocks
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",14911,en,Bat*21
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",15592,en,Beaches
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",15267,en,The Beast of War
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",30502,en,Big Top Pee-wee
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19382,en,Biloxi Blues
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",24679,en,Bird
FALSE,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",9599,en,The Blob
FALSE,"[{'id': 18, 'name': 'Drama'}]",17170,en,"Bright Lights, Big City"
FALSE,"[{'id': 35, 'name': 'Comedy'}]",18509,en,Caddyshack II
FALSE,"[{'id': 18, 'name': 'Drama'}]",110428,fr,Camille Claudel 1915
FALSE,"[{'id': 18, 'name': 'Drama'}]",14441,en,Clean and Sober
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7520,en,Cocktail
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",10126,en,Colors
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9602,en,Coming to America
FALSE,"[{'id': 35, 'name': 'Comedy'}]",23752,en,The Couch Trip
FALSE,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",41952,en,Criminal Law
FALSE,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",3980,en,Critters
FALSE,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10127,en,Critters 2
