userId,rating,id
407,4,39953
407,3,37233
407,4,5503
407,3,21450
407,5,9300
407,4,713
407,4,424
407,5,14291
407,5,10445
407,4,23210
407,5,20967
407,5,9479
407,3,11446
407,5,32562
407,4,274
407,5,275
407,3,1592
407,5,532
407,5,627
407,2,31546
407,4,3573
407,5,56830
407,5,11386
407,5,9504
407,4,601
407,4,26561
407,4,409
407,4,38251
407,5,185
407,4.5,144
407,5,11645
407,4,9322
407,3,339
407,5,642
407,4,571
407,3,1598
407,4,145
407,4,7863
407,4,12498
407,3,157
407,3,9390
407,3,4232
407,4,10549
407,4,4104
407,5,16448
407,3,12723
407,4,9434
407,5,93946
407,3,754
407,3,1669
407,4,10806
407,5,2118
407,4,978
407,4,2255
407,4,9427
407,4,17589
407,5,4995
407,4,19931
407,5,45609
407,4,38904
407,4,11831
407,4,22797
407,4,2639
407,5,489
407,5,10217
407,5,9746
407,2,115
407,5,27103
407,4,9410
407,5,21736
407,5,17139
407,4,78373
407,5,4415
407,4,35796
407,4,37636
407,4,846
407,2,9464
407,3,544
407,5,15389
407,4,857
407,5,17539
407,5,2887
407,5,793
407,4,2107
407,4,13697
407,4,41469
407,3,881
407,4,11855
407,5,162
407,3,12159
407,4,4975
407,4,73
407,5,3033
407,5,4518
407,3,297
407,3,8130
407,4,27104
407,5,11545
407,5,1934
407,2,10312
407,4,24525
407,4,31662
407,4,46992
407,3,14709
407,4,192
407,5,13466
407,5,603
407,4,9840
407,3,9451
407,4,4927
407,4,1893
407,5,1812
407,5,1628
407,5,745
407,4,39780
407,5,40694
407,5,14
407,4,24071
407,5,226
407,3,861
407,5,646
407,5,550
407,5,492
407,5,9008
407,4,14242
407,5,11498
407,3,1832
407,4,11663
407,5,10399
407,4,2668
407,3,36643
407,4,99
407,3,32274
407,4,497
407,4,1715
407,4,1439
407,3,10387
407,4,334
407,3,30237
407,5,46435
407,4,1850
407,5,926
407,5,1213
407,4,10397
407,5,12524
407,3,10472
407,4,14521
407,4,1883
407,3,9869
407,3,11259
407,5,8293
407,3,1907
407,4,14181
407,5,11004
407,4,4816
407,5,28463
407,4,820
407,4,462
407,4,243
407,4,1700
407,4,11305
407,3,1359
407,4,10557
407,2,11977
407,4,15723
407,3,98
407,4,10560
407,5,10688
407,4,31516
407,5,5683
407,4,98502
407,3,691
407,3,2768
407,4,10264
407,3,25636
407,5,7443
407,3,2133
407,5,12706
407,4,23655
407,3,36657
407,4,44490
407,5,47585
407,4,32640
407,4,786
407,4,77332
407,4,13785
407,4,22597
407,4.5,641
407,4.5,10687
407,4.5,71
407,3,12207
407,5,146
407,5,12509
407,5,5001
407,4,25520
407,4.5,134
407,5,1900
407,4,10873
407,5,77
407,5,55
407,5,14268
407,4,808
407,4.5,13403
407,2,1933
407,4,18734
407,5,9081
407,5,141
407,3,671
407,4,1999
407,4,161
407,5,194
407,3,1903
407,5,9428
407,5,120
407,4,11086
407,4,453
407,4,855
407,5,5279
407,2,480
407,5,1391
407,4,35694
407,3,10491
407,5,1282
407,3,557
407,3,1894
407,4.5,4012
407,5,17734
407,3,13245
407,4,2501
407,4,180
407,4,9555
407,4.5,4147
407,4,29047
407,3,2675
407,4,4107
407,4.5,1430
407,4.5,1360
407,5,10712
407,4,672
407,4.5,64
407,4.5,2757
407,4.5,2755
407,4,121
407,4.5,1429
407,1,3131
407,5,1574
407,5,590
407,4.5,423
407,3.5,21189
407,4.5,455
407,3.5,25461
407,5,13370
407,4.5,16636
407,3.5,604
407,4.5,2260
407,4.5,290
407,4.5,170
407,4.5,22
407,4.5,4464
407,5,2771
407,5,153
407,5,9662
407,3.5,13537
407,4.5,122
407,3,11093
407,4,2289
407,3.5,38
407,4,673
407,4.5,1777
407,4,558
407,4,2502
407,4,401
407,4.5,4176
407,4.5,9675
407,4,11184
407,3,187
407,4,272
407,4.5,1985
407,4.5,9777
407,4.5,1830
407,4.5,3933
407,5,398
407,5,533
407,5,142
407,5,3291
407,4,25
407,4,674
407,4,69
407,4.5,116
407,4,411
407,4.5,1422
408,2,862
408,2,524
408,4,4584
408,5,5
408,5,8012
408,4,63
408,4,9603
408,4,577
408,5,807
408,5,629
408,1,97406
408,5,48750
408,3,13685
408,3,9614
408,5,11104
408,3,568
408,5,9344
408,5,2293
408,5,22625
408,4,2292
408,5,11
408,4,18183
408,2,18220
408,4,680
408,5,159185
408,5,14334
408,5,9905
408,5,9067
408,2,11381
408,3,236
408,4,2759
408,3,13
408,2,854
408,2,2758
408,3,11566
408,2,37233
408,3,5503
408,5,9386
408,5,10872
408,3,10412
408,3,858
408,5,78
408,4,319
408,3,812
408,2,581
408,3,274
408,3,10020
408,4,275
408,5,3065
408,5,8072
408,4,9802
408,4,9323
408,5,627
408,4,602
408,1,11543
408,5,9303
408,4,426
408,4,567
408,3,239
408,2,11113
408,3,630
408,2,6878
408,4,11229
408,1,562
408,3,27845
408,5,454
408,4,10218
408,5,31530
408,4,583
408,5,500
408,5,601
408,5,37616
408,4,762
408,3,18129
408,5,1891
408,5,2493
408,2,85
408,3,679
408,3,389
408,5,185
408,5,28
408,5,1892
408,3,348
408,3,766
408,5,10835
408,5,343
408,3,9665
408,4,207
408,4,829
408,5,13667
408,3,694
408,4,235
408,1,765
408,2,137
408,4,8428
408,3,105
408,5,1554
408,4,339
408,5,10404
408,4,2640
408,5,11031
408,2,89
408,4,11257
408,4,8816
408,2,2323
408,3,7340
408,3,17204
408,5,378
408,4,4232
408,4,9361
408,2,10549
408,5,9404
408,3,4104
408,4,638
408,5,9434
408,1,816
408,5,18
408,5,11239
408,5,1701
408,4,8874
408,4,754
408,4,686
408,5,9437
408,5,2255
408,5,9427
408,4,3597
408,1,33344
408,5,8067
408,2,4995
408,5,37165
408,1,2639
408,5,489
408,4,4233
408,4,597
408,4,115
408,5,2666
408,5,11003
408,5,1774
408,1,16980
408,5,4415
408,4,8656
408,5,9844
408,3,10674
408,5,846
408,4,20862
408,5,9464
408,4,95
408,4,35680
408,3,11551
408,4,544
408,1,1366
408,3,16619
408,3,380
408,4,13597
408,4,2108
408,4,9342
408,2,16084
408,4,3170
408,5,346
408,4,10122
408,4,9631
408,2,9820
408,4,1779
408,4,2887
408,4,793
408,3,10144
408,3,10249
408,5,6471
408,4,227
408,2,87
408,5,9454
408,3,14367
408,2,18331
408,3,10380
408,4,15144
408,2,8393
408,4,34584
408,5,36647
408,2,4011
408,5,14577
408,5,431
408,5,2028
408,3,881
408,4,2109
408,5,11855
408,2,162
408,2,10377
408,5,14924
408,5,1678
408,1,9749
408,1,14628
408,4,8741
408,2,9422
408,1,14709
408,2,9671
408,2,8388
408,5,10314
408,3,11622
408,4,10354
408,4,16379
408,5,603
408,4,9430
408,1,6552
408,5,25232
408,5,17962
408,5,1893
408,3,1924
408,4,36685
408,1,509
408,1,817
408,5,104
408,1,9032
408,1,6488
408,2,9473
408,2,8487
408,5,10279
408,5,2667
408,2,16158
408,3,620
408,3,10490
408,4,9824
408,1,4806
409,5,862
409,1,1408
409,4,524
409,5,8012
409,1,1710
409,4,451
409,5,37557
409,3,63
409,5,9598
409,4,47018
409,4,11861
409,5,807
409,4,629
409,5,8447
409,4,197
409,4,568
409,3,414
409,4,649
409,2,1572
409,5,10149
409,4,3512
409,5,50797
409,4,2292
409,4,8467
409,5,10451
409,4,522
409,5,17961
409,5,18183
409,4,47504
409,5,11318
409,5,8438
409,5,527
409,2,6950
409,5,680
409,5,110
409,5,108
409,5,109
409,5,159185
409,5,278
409,5,9905
409,4,46797
409,5,11382
409,3,9331
409,3,36955
409,4,16771
409,4,6075
409,4,9350
409,4,15765
409,4,581
409,3,268
409,5,2300
410,5,862
410,4.5,63
410,1.5,9598
410,5,197
410,3,1572
410,3,8467
410,4.5,11
410,1,680
410,4.5,2164
410,5,278
410,3,3049
410,5,13
410,4.5,1637
410,4,36955
410,5,329
410,4,788
410,0.5,424
410,1,275
410,5,954
410,5,85
410,5,137
410,5,105
410,5,603
410,5,120
410,5,2501
410,5,121
410,4.5,2502
410,4.5,9806
411,5,12665
411,4,688
411,5,278
411,5,424
411,4,275
411,4,238
411,3,289
411,5,510
411,3,1891
411,5,539
411,4,240
411,3,9434
411,4,686
411,4,9411
411,2,16619
411,5,9552
411,1,637
411,3,31662
411,4,13466
411,1,796
411,5,28029
411,4,1073
411,1,2667
411,4,745
411,4,14
411,5,9008
411,3,2690
412,4,862
412,3,9273
412,3,9263
412,3,9603
412,4,629
412,3,197
412,4,9302
412,3,1642
412,2,10802
412,3,8467
412,3,11
412,3,680
412,2,278
412,2,1587
412,4,2064
412,3,236
412,3,3049
412,3,10879
412,3,10660
412,4,8587
412,4,854
412,3,36593
412,3,1637
412,3,306
412,3,788
412,2,10635
412,4,812
412,3,32308
412,1,10543
412,3,8866
412,4,664
412,4,35645
412,1,9894
412,3,11363
412,3,1645
412,3,3595
412,1,9308
412,3,10830
412,2,289
412,3,8367
412,3,30500
412,3,10218
412,3,1892
412,2,137
412,4,364
412,5,9390
412,5,4232
412,1,2928
412,3,1624
412,4,9611
412,2,18
412,2,330
412,1,415
412,4,8874
412,3,607
412,2,9772
412,1,32519
412,4,3597
412,3,563
412,4,37165
412,3,489
412,4,597
412,4,714
412,2,6116
412,1,11702
412,3,11003
412,3,2898
412,1,617
412,3,17127
412,1,8838
412,5,795
412,5,8656
412,2,15037
412,4,846
412,4,95
412,2,9424
412,4,857
412,3,17539
412,3,11675
412,2,8688
412,1,3682
412,1,10220
412,3,9877
412,3,8916
412,1,6435
412,3,3600
412,3,9487
412,1,10029
412,3,1934
412,1,9276
412,2,9422
412,5,825
412,4,14709
412,4,10314
412,3,2112
412,2,8224
412,1,9535
412,5,796
412,3,30943
412,3,11374
412,1,16379
412,4,603
412,2,4951
412,4,9430
412,3,11355
412,1,12596
412,4,1844
412,2,564
412,3,10210
412,5,817
412,3,37135
412,5,9473
412,2,10279
412,3,2105
412,2,11618
412,3,8914
412,3,4806
412,5,745
412,4,913
412,1,11353
412,3,10154
412,2,2900
412,3,10307
412,3,14
412,3,10390
412,3,10398
412,1,14429
412,4,550
412,4,12220
412,1,9008
412,4,1832
412,1,10047
412,3,2668
412,4,36643
412,4,863
412,3,10402
412,3,1715
412,2,9563
412,1,1850
412,5,3558
412,1,10472
412,1,8872
412,5,11287
412,5,619
412,4,4234
412,2,2787
412,1,2155
412,1,2067
412,5,462
412,3,9532
412,3,2085
412,3,11478
412,1,20697
412,2,2621
412,2,10468
412,1,1359
412,3,4967
412,5,98
412,2,10688
412,1,10642
412,3,9285
412,3,955
412,1,9600
412,3,9679
412,2,10571
412,3,479
412,3,7443
412,2,2123
412,4,2024
412,5,2133
412,2,4247
412,4,36657
412,4,2655
412,5,6282
412,1,9383
412,2,10393
412,1,10480
412,4,1619
412,3,786
412,4,10637
412,3,1597
412,2,1636
412,5,10647
412,4,4327
412,1,8870
412,3,8452
412,1,9741
412,4,146
412,2,11983
412,2,11678
412,4,107
412,3,8859
412,5,11688
412,3,3981
412,3,711
412,3,8358
412,4,5994
412,2,1493
412,3,1900
412,5,9816
412,3,2018
412,3,10984
412,2,9740
412,2,10878
412,3,6073
412,2,853
412,3,10833
412,4,2043
412,3,4133
412,4,634
412,2,13166
412,4,1734
412,2,9476
412,2,5852
412,4,808
412,5,824
412,5,676
412,3,9705
412,3,1995
413,5,949
413,5,11860
413,3,4584
413,4,451
413,3,11448
413,4,2054
413,4,9208
413,3,33542
413,3,11000
413,3,2320
413,4,954
413,3,20762
413,4,8866
413,5,9802
413,3,664
413,4,602
413,4,9268
413,4,26748
413,4,3595
413,4,10478
413,4,252
413,5,199
414,4,8012
414,2,12665
414,4,17015
414,2,11861
414,2,241
414,3,12635
414,2,36955
414,1,49299
414,2,10467
414,3,14534
414,4,280
414,3,23570
414,1,32308
414,2,25969
414,2,18555
414,4,28288
414,3,1585
414,5,488
414,3,25147
414,2,11112
414,5,240
414,4,696
414,4,814
414,3,9366
414,3,77223
414,1,1701
414,1,36434
414,2,12616
414,4,38904
414,1,8656
414,4,1389
414,4,3116
414,2,857
414,3,11814
414,3,4978
414,3,91217
414,2,1808
414,3,10162
414,4,8130
414,3,8741
414,1,9406
414,3,535
414,3,1610
414,4,15247
414,3,20334
414,3,31121
414,3,10998
414,3,12235
414,1,9946
414,2,20468
414,1,9876
414,3,61178
414,3,243
414,2,10468
414,4,5001
414,2,1493
414,1,26477
414,1,2608
414,1,9740
414,1,6073
414,2,6028
414,4,25447
414,1,2453
414,1,50541
414,3,11896
414,2,26475
414,3,1995
414,2,34689
414,3,47818
414,2,26798
414,1,26603
414,2,3064
414,2,9942
414,4,10778
414,3,11033
414,5,194
414,4,37606
414,3,19953
414,4,672
414,3,63435
414,2,11317
415,4,710
415,4,9598
415,5,629
415,5,197
415,3,568
415,4,8963
415,3,1572
415,4,1642
415,3,9804
415,5,6950
415,3,680
415,5,2164
415,4,193
415,5,9331
415,3,13
415,5,36955
415,3,9350
415,5,37233
415,5,5503
415,5,329
415,3,812
415,3,581
415,3,268
415,3,10020
415,5,664
415,4,602
416,4,15602
416,4,11860
416,4,710
416,4,9087
416,3,9273
416,3,11517
416,4,1710
416,3,63
416,3,9603
416,5,2054
416,3,20927
416,3,10534
416,3,13997
416,3,9614
416,3,11066
416,3,9302
416,3,568
416,3,414
416,2,8839
416,4,8963
416,4,1572
416,4,6520
416,3,11472
416,1,10802
416,4,18402
416,2,9804
416,3,76
416,4,11017
416,2,37141
416,4,8984
416,3,8467
416,4,522
416,3,397
416,4,10525
416,5,14275
416,3,17207
416,3,628
416,3,3036
416,3,1945
416,3,241
416,3,680
416,3,11450
416,2,2636
416,3,193
416,4,11381
416,4,3049
416,4,9331
416,3,9495
416,2,888
416,4,13
416,2,16295
416,3,8587
416,3,854
416,3,9359
416,3,36593
416,3,8987
416,3,1637
416,3,36955
416,4,10449
416,3,10395
416,3,11041
416,3,306
416,3,11310
416,3,18658
416,3,9350
416,3,9612
416,3,26261
416,3,11566
416,3,9739
416,1,26141
416,4,16297
416,3,37233
416,4,5503
416,3,9255
416,5,9386
416,3,329
416,3,10909
416,1,12121
416,3,788
416,4,9800
416,3,18133
416,2,8005
416,4,14534
416,4,858
416,2,867
416,4,10442
416,3,10635
416,3,9066
416,3,771
416,3,251
416,3,280
416,3,268
416,4,274
416,3,408
416,4,114
416,3,954
416,4,9802
416,3,664
416,3,7095
416,3,602
416,2,9894
416,4,9268
416,3,9327
416,3,9294
416,4,1645
416,5,22660
416,3,864
417,3.5,862
417,2.5,9614
417,5,197
417,0.5,8839
417,3.5,8963
417,3,1572
417,4,11
417,3.5,9587
417,4,9331
417,4,13
417,4,5503
417,4.5,14291
417,0.5,812
417,4,275
417,4,602
417,5,3595
417,4,426
417,3,770
417,3.5,15
417,3.5,15121
417,3.5,562
417,4.5,792
417,4,11843
417,4,762
417,4,531
417,4,1891
417,4.5,2493
417,3.5,85
417,4,1892
417,3.5,600
417,4.5,10705
417,4,826
417,4.5,137
417,4,11202
417,4.5,3034
417,4.5,11031
417,4,642
417,3.5,1573
417,4,9390
417,4,16448
417,2,18
417,4,607
417,4,9772
417,4,1669
417,4,4824
417,4,11831
417,3.5,11808
417,0.5,544
417,4,10633
417,5,380
417,5,857
417,0.5,9354
417,0.5,10144
417,4,6471
417,5,637
417,4,10162
417,4,1368
417,2,8741
417,3.5,1542
417,4.5,603
417,2.5,1893
417,4,509
417,0.5,817
417,3.5,2280
417,4,9008
417,3,11165
417,3.5,293
417,3.5,863
417,4,5693
417,4,968
417,4.5,11356
417,4.5,10518
417,4,98
417,3.5,7443
417,3.5,2024
417,4.5,13785
417,3.5,8871
417,4.5,9741
417,4.5,146
417,3.5,11688
417,4,134
417,5,10110
417,4,5257
417,4.5,808
417,5,9576
417,4.5,10141
417,4,10675
417,3.5,14550
417,4,14811
417,4,585
417,4.5,1535
417,1.5,8007
417,4.5,161
417,4.5,120
417,4.5,855
417,4.5,10950
417,3,10592
417,3.5,39939
417,3.5,10590
417,4.5,557
417,5,245
417,2.5,1894
417,3,14774
417,4,2675
417,4,5506
417,4.5,9093
417,4.5,2755
417,4.5,121
417,0.5,1574
417,5,423
417,4,9567
417,3.5,604
417,4,12
417,4,22
417,5,15292
417,4.5,936
417,4,12268
417,4,1584
417,3,605
417,4,8619
417,4,79
417,4,37719
417,3,616
417,4,41488
417,4.5,122
417,4,11169
417,3.5,5902
417,4,809
417,4.5,8193
417,4,6081
417,4.5,558
417,4.5,1783
417,4.5,6947
417,4.5,1538
417,4.5,20120
417,4.5,9806
417,4.5,163
417,2,15045
417,3.5,187
418,3.5,862
418,2,8844
418,2.5,710
418,3.5,807
418,3,10530
418,3.5,9208
418,4,568
418,2,414
418,4,8839
418,4.5,2064
418,2.5,3049
418,3.5,10731
418,4.5,13
418,3.5,712
418,4.5,8587
418,3,854
418,3,1637
418,4,36955
418,3.5,9350
418,3,9739
418,5,329
418,3,788
418,4,771
418,3.5,280
418,3.5,581
418,3,268
418,5,114
418,3.5,954
418,1.5,2300
418,4,9802
418,4,664
418,0.5,627
418,4.5,602
418,3.5,10545
418,4,1645
418,2,12092
418,5,88
418,3,402
418,2.5,218
418,3.5,621
418,3.5,4232
418,2.5,8818
418,3.5,784
418,3.5,18
418,1.5,415
418,3,11970
418,4,607
418,3.5,1813
418,4,9444
418,3.5,489
418,4.5,597
418,3,714
418,4,795
418,3.5,929
418,2.5,544
418,3.5,380
418,3.5,10340
418,3.5,36647
418,4.5,637
418,3,9671
418,3.5,9396
418,4,603
418,5,4951
418,4,564
418,5,37135
418,1,8487
418,4,2105
418,3.5,745
418,3.5,1439
418,4,462
418,4.5,2085
418,3,2621
418,4.5,98
418,5,9679
418,3,479
418,5,6282
418,3.5,11678
418,3.5,3981
418,1.5,1900
418,3.5,9816
418,3.5,2018
418,3.5,90
418,2.5,19933
418,3,1921
418,2.5,6073
418,2,10054
418,2.5,634
418,3.5,9290
418,3.5,1734
418,3.5,808
418,0.5,824
418,4,676
418,2,9705
418,3.5,29937
418,3.5,1995
418,5,9799
418,4,331
418,4,11467
418,4,10796
418,5,671
418,3.5,1535
418,4.5,161
418,1.5,1903
418,5,120
418,4.5,453
418,3,2752
418,5,425
418,1.5,9334
418,2.5,557
418,4.5,1957
418,5,3132
418,5,11544
418,3.5,180
418,3.5,608
418,3.5,7451
418,4,2110
418,4.5,672
418,3.5,36669
418,4.5,121
418,4,455
418,3.5,604
418,5,12
418,3,296
418,3.5,22
418,4,9257
418,1.5,24
418,3.5,605
418,5,508
418,3.5,4970
418,2,10804
418,4.5,6964
418,5,122
418,4,11820
418,3,1278
418,4,1824
418,3.5,9384
418,3.5,2122
418,3,809
418,4.5,435
418,4.5,673
418,3,2789
418,5,594
418,3.5,1777
418,4.5,10555
418,4,4380
418,4,9806
418,4.5,2059
418,4,163
418,4,1901
418,4.5,11096
418,3.5,187
418,1,10065
418,4,8976
418,3.5,953
418,4,787
418,4,272
418,4,9522
418,3.5,9913
418,4,11460
418,4,9315
418,3.5,9982
418,4,8999
418,4.5,674
418,3.5,2800
418,1.5,12096
418,4.5,950
418,4.5,591
419,4.5,862
419,3.5,8012
419,4,9598
419,4,629
419,3.5,688
419,4.5,236
419,4.5,9800
419,4.5,424
419,3.5,581
419,3.5,10684
419,4,10545
419,3.5,238
419,4.5,783
419,4.5,642
419,4.5,9427
419,3,37165
419,2.5,714
419,3,2898
419,2.5,942
419,3,9354
419,3.5,36647
419,4.5,10377
419,3,2657
419,4,9535
419,4.5,745
419,2,550
419,3.5,1621
419,3.5,863
419,3.5,462
419,3.5,243
419,2.5,955
419,3,7443
419,3,13785
419,4,1597
419,3.5,4327
419,3.5,585
419,3.5,8346
419,3,245
419,3.5,10611
419,4.5,8198
419,3,1574
419,4,590
419,4,455
419,4.5,16636
419,2.5,22
419,4.5,322
419,3.5,508
419,3.5,122
419,3.5,809
419,4.5,9806
420,4,63
420,4,10874
420,3,27793
420,4,16388
420,1,9070
420,2,13701
420,5,236
420,3,888
420,5,10714
420,2,329
420,4,11971
420,5,14291
420,3,11236
420,4,78
420,5,10057
420,4,11446
420,2,274
420,3,408
420,4,10020
420,3,10895
420,3,10112
420,3,10539
420,5,935
420,4,18975
420,5,981
420,5,426
420,5,567
420,3,28288
420,4,213
420,4,239
420,3,289
420,3,963
420,3,11113
420,4,15
420,4,3080
420,3,1585
420,3,18444
420,5,81310
420,5,9078
420,3,8367
420,5,433
420,3,11360
420,4,12335
420,4,12092
420,5,15121
420,5,252
420,5,623
420,4,583
420,4,601
420,3,221
420,4,702
420,4,11843
420,4,762
420,4,4483
420,5,10409
420,4,510
420,4,1891
420,5,2493
420,4,85
420,4,679
420,3,595
420,4,348
420,4,11645
420,5,539
420,5,525
420,5,10705
420,5,279
420,3,703
420,4,9549
420,4,9277
420,4,343
420,4,37247
420,3,826
420,5,235
420,5,4485
420,4,33
420,3,212
420,4,105
420,3,11202
420,4,8009
420,4,3034
420,4,10404
420,3,756
420,5,11031
420,3,89
420,3,2323
420,4,983
420,5,642
420,4,639
420,4,571
420,4,154
420,2,621
420,2,378
420,1,3179
420,4,10549
420,4,489
420,2,597
420,3,651
421,2,862
421,5,9087
421,3,9598
421,3,9603
421,5,197
421,4,568
421,4,11780
421,3,8839
421,1,10329
421,2,1572
421,3,6520
421,1,9482
421,3,11472
421,3,397
421,2,11777
421,2,628
421,3,9587
421,2,18183
421,3,4476
421,3,6950
421,1,101
421,3,11450
421,1,2636
421,5,2164
421,2,11395
421,5,278
421,4,1587
421,3,2064
421,1,3049
421,5,9331
421,4,10731
421,4,13
421,3,8587
421,4,1637
421,3,36955
421,2,2758
421,2,11310
421,2,9350
421,3,11566
421,4,37233
421,4,5503
421,1,329
421,3,812
421,2,280
421,5,581
421,3,274
421,3,10020
422,5,862
422,5,451
422,4,9598
422,5,687
422,4,9603
422,3,2054
422,3,755
422,4,8068
422,5,680
422,4,11450
422,5,14334
422,5,278
422,4,13
422,4,1637
422,3,329
422,5,713
422,3,858
422,3,280
422,5,274
422,4,114
422,5,275
422,4,3065
422,5,532
422,3,47907
422,4,238
422,5,164
422,5,9401
422,4,10218
422,5,500
422,4,402
422,4,11386
422,5,531
422,5,409
422,4,41768
422,3,1891
422,4,769
422,5,530
422,3,137
422,4,33
422,4,8428
422,4,1633
422,2,199
422,3,9390
422,3,4104
422,4,816
422,4,1669
422,5,978
422,5,2255
422,4,489
422,3,597
422,3,11003
422,4,617
422,2,846
422,2,9730
422,4,857
422,4,10220
422,4,881
422,4,162
422,5,637
422,5,10162
422,3,603
422,5,11779
422,4,2105
422,5,345
422,4,813
422,3,11601
422,4,226
422,2,861
422,4,14242
422,3,11498
422,5,1832
422,5,293
422,4,2924
422,4,863
422,5,9684
422,4,1715
422,4,1439
422,4,1850
422,4,8872
422,5,1541
422,4,1700
422,4,12518
422,2,16340
422,2,11678
422,3,1493
423,3.5,524
423,4.5,63
423,3.5,11448
423,3,13997
423,3.5,197
423,5,103
423,4,33542
423,2,414
423,2.5,1572
423,3.5,2293
423,1.5,9804
423,1,11017
423,4,2292
423,5,1024
423,3,101
423,4.5,680
423,4,278
423,1.5,3049
423,2.5,13
423,2.5,36955
423,4,6075
423,4,9571
423,5,21450
423,3.5,8005
423,4.5,78
423,3,9479
423,1.5,812
423,2.5,268
423,4,275
423,4,27768
423,3.5,10535
423,4.5,532
423,4.5,935
423,3.5,627
423,3,10061
423,4.5,238
423,4.5,426
423,4,567
423,4,213
423,4.5,963
423,4,1585
423,4,10331
423,4.5,252
423,4.5,623
423,5,583
423,5,500
423,3.5,792
423,3.5,601
423,3.5,221
423,4,1103
423,4.5,762
423,4,531
423,5,510
423,3.5,11455
423,4,1891
423,4,2493
423,4,85
423,4.5,68
423,5,429
423,5,185
423,4,335
423,3.5,769
423,4,766
423,5,539
423,4,525
423,3.5,240
423,4.5,600
423,3.5,3109
423,4,218
423,3.5,37247
423,5,829
423,3.5,828
423,4,9964
423,5,3063
423,5,694
423,4.5,765
423,3.5,11778
423,4.5,33
423,3,105
423,4.5,11202
423,4,903
423,4,3034
423,3.5,914
423,4.5,2640
423,4.5,11031
423,3.5,12104
423,4.5,642
423,4.5,814
423,4,571
423,4.5,11349
423,3.5,7340
423,4,154
423,4,75
423,3.5,3179
423,3.5,754
423,4,686
423,3.5,9387
423,1,10603
423,1,8413
423,3.5,14585
423,4,10890
423,5,4995
423,3,37165
423,5,184
423,5,115
423,4.5,1878
423,1.5,10674
423,3.5,473
423,3.5,1051
423,3,1366
423,2.5,948
423,3,941
423,3,943
423,4,927
423,3,196
423,3.5,346
423,4,242
423,3.5,793
423,2.5,9325
423,4,6471
423,3,11814
423,3.5,15144
423,4.5,11415
423,2.5,36647
423,2,4011
423,4,845
423,5,1091
423,3.5,637
423,3.5,73
423,3.5,9749
423,4,8879
423,4,9326
423,3,10328
423,3,10658
423,4.5,1542
423,5,871
423,2,9535
423,3,100
423,4,1567
423,2,603
423,4,3035
423,4.5,11549
423,3.5,9473
423,3,2105
423,3.5,620
423,3.5,9824
423,3,9267
423,4,10494
423,2,1911
423,3,12105
423,3.5,861
423,4.5,11901
423,3,1654
423,4.5,391
423,4.5,550
423,4,36819
423,3.5,856
423,1.5,253
423,5,128
423,5,11878
423,3.5,957
423,4,11040
423,2.5,1621
423,3,11165
423,4,596
423,1.5,10998
423,4,497
423,4.5,624
423,2.5,926
423,3.5,5924
423,4.5,14886
423,2.5,13342
423,2.5,8873
423,1.5,8374
423,3,5693
423,4.5,3114
423,4,820
423,3.5,11176
423,2.5,925
423,4,996
423,2,1880
423,3.5,3082
423,4,24748
423,3.5,1700
423,4.5,10242
423,4,11977
423,3,8584
423,3.5,691
423,3.5,11072
423,3.5,938
423,3.5,8810
423,4,9040
423,3.5,10276
423,4,786
423,3.5,13785
423,3.5,911
423,3.5,146
423,3,107
423,4,134
423,2,90
423,3.5,764
423,4.5,77
423,4,11697
423,4,10141
423,1,2605
423,3.5,41428
423,2.5,9493
423,0.5,869
423,1.5,2294
423,3.5,2034
423,4,984
423,1.5,585
423,2.5,161
423,3,9428
423,3,120
423,4,651
423,2.5,425
423,4.5,548
423,3,557
423,1.5,818
423,5,129
423,4.5,15313
423,3,1430
423,3.5,12477
423,4,11617
423,3,121
423,5,262
423,2,9506
423,2,310
423,2.5,29425
423,3,170
423,3.5,153
423,5,33320
423,5,9662
423,4,837
423,3.5,10719
423,4,10147
423,4,10234
423,4.5,3112
423,4,3176
423,3,587
423,3.5,122
423,5,9696
423,1.5,1824
423,2.5,9384
423,4,924
423,4,9461
423,4.5,30368
423,4,439
423,4.5,823
423,4.5,28257
423,1.5,809
423,5,246
423,2,8193
423,4,9372
423,4.5,13398
423,4,1777
423,4.5,747
423,3.5,14337
423,4,3989
423,2,163
423,3.5,13911
423,4.5,11621
423,4,7500
423,4,2440
423,5,670
423,5,12487
423,4,421
423,5,4935
423,4.5,9470
423,4,272
423,4,501
423,3.5,6957
423,1,9315
423,4,3933
423,3.5,533
423,3.5,5236
423,3.5,3291
423,3.5,9392
423,2.5,4550
423,3,752
423,3.5,9388
423,3.5,186
423,3.5,7512
423,2.5,12094
423,4.5,496
423,5,1422
423,3.5,43673
423,4.5,25623
423,1.5,1250
423,1,3594
423,4.5,4638
423,4.5,1949
423,3,253768
423,4,1987
423,5,4977
423,3.5,8363
423,4,13958
423,4,5176
423,5,6977
423,3.5,4953
423,2.5,7326
423,5,8321
423,5,155
423,0.5,217
423,3.5,13183
423,2.5,12182
423,4,225130
423,3,10078
423,0.5,8966
423,3,13223
423,3,11499
423,4,12429
423,5,19833
423,4,16869
423,4.5,17431
423,2.5,18785
423,4.5,17654
423,4,12573
423,3,19908
423,0.5,14161
423,4,16453
423,4,11324
423,2.5,23483
423,4,39452
423,4.5,52249
423,5,27205
423,4.5,64861
